@relation 'NAEP TRAINING DATA SET'
@attribute time {0.3,0.2,0.1}
@attribute VH098519time numeric
@attribute VH098519ETU {0,1}
@attribute VH098522time numeric
@attribute VH098522ETU {0,1}
@attribute VH098556time numeric
@attribute VH098556ETU {0,1}
@attribute VH098597time numeric
@attribute VH098597ETU {0,1}
@attribute VH098740time numeric
@attribute VH098740ETU {0,1}
@attribute VH098753time numeric
@attribute VH098753ETU {0,1}
@attribute VH098759time numeric
@attribute VH098759ETU {0,1}
@attribute VH098779time numeric
@attribute VH098779ETU {0,1}
@attribute VH098783time numeric
@attribute VH098783ETU {0,1}
@attribute VH098808time numeric
@attribute VH098808ETU {0,1}
@attribute VH098810time numeric
@attribute VH098810ETU {0,1}
@attribute VH098812time numeric
@attribute VH098812ETU {0,1}
@attribute VH098834time numeric
@attribute VH098834ETU {0,1}
@attribute VH098839time numeric
@attribute VH098839ETU {0,1}
@attribute VH134366time numeric
@attribute VH134366ETU {0,1}
@attribute VH134373time numeric
@attribute VH134373ETU {0,1}
@attribute VH134387time numeric
@attribute VH134387ETU {0,1}
@attribute VH139047time numeric
@attribute VH139047ETU {0,1}
@attribute VH139196time numeric
@attribute VH139196ETU {0,1}
@attribute VH356862time numeric
@attribute VH356862ETU {0,1}
@attribute BlockRev numeric 
@attribute EOSTimeLft numeric
@attribute SecTimeOut numeric
@attribute HELPMAT8 numeric
@attribute BlockAETU {0,1}
@attribute class {0,1}
@data
0.3, 0.02833333333333338, 0, 0.025, 1, 0.5299999999999999, 1, 1.3583333333333334, 1, 0.025, 0, 0.021666666666666678, 0, 0.030000000000000013, 0, 0.2716666666666666, 1, 0.021666666666666737, 0, 0.025, 0, 0.3966666666666666, 1, 0.018333333333333358, 0, 0.12833333333333338, 1, 0.21166666666666673, 1, 0.02666666666666669, 0, 1.3933333333333333, 1, 0.03333333333333333, 1, 0.02000000000000005, 0, 0.2066666666666667, 1, 0.06333333333333328, 0, 1, 1, 0, 0, 0, 0
0.3, 2.1983333333333333, 1, 2.2199999999999998, 1, 0.40166666666666667, 1, 1.6666666666666667, 1, 1.7966666666666669, 1, 1.785, 1, 1.7633333333333334, 1, 1.7866666666666664, 1, 1.5683333333333331, 1, 2.3383333333333334, 1, 2.0083333333333333, 1, 2.6416666666666666, 1, 0.29, 1, 0.7283333333333334, 1, 7.973333333333333, 1, 2.4566666666666666, 1, 0.7216666666666666, 1, 6.635000000000001, 1, 2.4949999999999997, 1, 0.2766666666666666, 1, 1, 1, 0, 0, 1, 1
0.3, 1.778333333333333, 1, 1.895, 1, 0.5, 1, 0.22166666666666668, 1, 1.5416666666666667, 1, 2.478333333333333, 1, 2.5016666666666665, 1, 1.5933333333333333, 1, 0.715, 1, 1.4833333333333334, 1, 0.25333333333333335, 1, 0.35500000000000004, 1, 2.03, 1, 2.19, 1, 3.1599999999999997, 1, 0.34500000000000003, 1, 1.5316666666666667, 1, 2.145, 1, 3.08, 1, 0.15500000000000008, 1, 1, 1, 0, 0, 1, 0
0.3, 2.545, 1, 0.305, 1, 0.45666666666666667, 1, 2.02, 1, 2.605, 1, 4.9766666666666675, 1, 0.07833333333333327, 1, 0.21833333333333335, 1, 2.2233333333333336, 1, 2.8183333333333334, 1, 1.4, 1, 2.225, 1, 0.0, 0, 2.235, 1, 3.7583333333333333, 1, 2.735, 1, 1.0666666666666667, 1, 2.6, 1, 2.6133333333333337, 1, 0.15333333333333338, 1, 1, 0, 1, 0, 0, 1
0.3, 1.6316666666666668, 1, 1.1216666666666668, 1, 2.6233333333333335, 1, 1.9616666666666667, 1, 1.5616666666666668, 1, 0.24000000000000005, 1, 3.2783333333333333, 1, 0.285, 1, 2.2933333333333334, 1, 3.7483333333333335, 1, 0.4333333333333333, 1, 1.8116666666666668, 1, 1.905, 1, 2.1883333333333335, 1, 2.4949999999999997, 1, 1.7766666666666666, 1, 2.6116666666666664, 1, 4.191666666666666, 1, 2.125, 1, 0.13499999999999998, 1, 1, 1, 0, 1, 1, 1
0.3, 0.5283333333333332, 1, 0.3883333333333333, 1, 1.7266666666666666, 1, 1.73, 1, 0.5083333333333333, 1, 2.01, 1, 2.1133333333333333, 1, 0.43499999999999994, 1, 1.8266666666666667, 1, 2.0083333333333333, 1, 1.5516666666666665, 1, 1.6433333333333333, 1, 2.9983333333333335, 1, 2.445, 1, 2.118333333333333, 1, 2.0900000000000003, 1, 2.066666666666667, 1, 2.0783333333333336, 1, 2.04, 1, 0.175, 1, 1, 1, 0, 0, 1, 0
0.3, 2.533333333333333, 1, 0.0016666666666666754, 0, 1.2566666666666668, 1, 0.45500000000000007, 1, 1.9566666666666668, 1, 7.411666666666666, 1, 3.091666666666667, 1, 0.33999999999999997, 1, 2.1216666666666666, 1, 2.7800000000000002, 1, 1.4983333333333335, 1, 0.865, 1, 0.3433333333333334, 1, 3.315, 1, 5.905, 1, 2.9183333333333334, 1, 2.5633333333333335, 1, 2.441666666666667, 1, 2.168333333333334, 1, 0.11833333333333323, 1, 0, 0, 1, 0, 0, 1
0.3, 0.01833333333333324, 0, 3.9566666666666666, 1, 0.0366666666666666, 1, 0.025, 1, 1.7216666666666667, 1, 1.6633333333333336, 1, 9.514999999999999, 1, 0.03333333333333333, 1, 2.1566666666666667, 1, 2.2516666666666665, 1, 0.07833333333333332, 1, 2.7199999999999998, 1, 1.59, 1, 0.029999999999999954, 1, 3.0766666666666667, 1, 2.0016666666666665, 1, 1.7333333333333334, 1, 1.8983333333333334, 1, 3.046666666666667, 1, 0.2133333333333333, 1, 1, 0, 1, 0, 0, 1
0.3, 0.7233333333333333, 1, 0.023333333333333324, 1, 0.02833333333333338, 1, 1.8666666666666667, 1, 0.67, 1, 3.1616666666666666, 1, 3.545, 1, 0.029999999999999954, 1, 2.1483333333333334, 1, 2.7666666666666666, 1, 0.09999999999999994, 1, 1.6083333333333334, 1, 1.0933333333333333, 1, 1.4683333333333333, 1, 0.17, 1, 4.6, 1, 0.5199999999999999, 1, 3.0866666666666664, 1, 1.8133333333333335, 1, 0.14333333333333337, 1, 1, 1, 0, 0, 1, 1
0.3, 1.865, 1, 2.5816666666666666, 1, 0.7183333333333333, 1, 2.091666666666667, 1, 2.7916666666666665, 1, 2.1550000000000002, 1, 3.4366666666666665, 1, 1.6016666666666666, 1, 2.433333333333333, 1, 1.84, 1, 0.47500000000000003, 1, 2.685, 1, 2.9033333333333333, 1, 2.253333333333333, 1, 3.7800000000000002, 1, 3.8699999999999997, 1, 2.2, 1, 1.9483333333333335, 1, 2.146666666666667, 1, 1.1400000000000001, 1, 1, 1, 0, 0, 1, 1
0.3, 0.05, 1, 3.0683333333333334, 1, 1.5483333333333333, 1, 0.3483333333333334, 1, 0.12000000000000002, 1, 0.014999999999999977, 0, 0.1516666666666667, 1, 0.2283333333333334, 1, 0.28666666666666674, 1, 0.15333333333333338, 1, 0.21333333333333335, 1, 1.465, 1, 1.5933333333333333, 1, 1.6833333333333333, 1, 0.6166666666666667, 1, 4.295, 1, 2.02, 1, 1.5050000000000001, 1, 2.0349999999999997, 1, 0.13499999999999998, 1, 1, 1, 0, 0, 0, 0
0.3, 0.041666666666666664, 1, 2.49, 1, 0.3549999999999999, 1, 1.6283333333333334, 1, 1.8283333333333334, 1, 3.2766666666666664, 1, 3.0833333333333335, 1, 0.2733333333333333, 1, 2.0683333333333334, 1, 2.8216666666666668, 1, 0.2033333333333333, 1, 1.59, 1, 1.7650000000000001, 1, 2.045, 1, 2.8866666666666663, 1, 2.356666666666667, 1, 4.001666666666667, 1, 2.4716666666666667, 1, 1.6783333333333332, 1, 0.13999999999999999, 1, 1, 1, 0, 0, 1, 0
0.3, 2.6766666666666667, 1, 1.1766666666666665, 1, 2.6366666666666663, 1, 0.43000000000000005, 1, 2.3733333333333335, 1, 1.97, 1, 2.175, 1, 0.4916666666666666, 1, 4.786666666666666, 1, 0.7300000000000001, 1, 1.9833333333333334, 1, 2.9016666666666664, 1, 0.09666666666666662, 1, 2.0816666666666666, 1, 6.325, 1, 2.9366666666666665, 1, 0.7016666666666665, 1, 4.491666666666666, 1, 1.5983333333333334, 1, 0.19333333333333336, 1, 1, 1, 0, 0, 1, 1
0.3, 2.76, 1, 0.030000000000000072, 1, 0.0033333333333333214, 0, 2.585, 1, 0, 0, 0.4383333333333333, 1, 0, 0, 0, 0, 0.028333333333333263, 0, 0.2966666666666667, 1, 0.31, 1, 2.7933333333333334, 1, 0.043333333333333356, 1, 1.7083333333333333, 1, 2.235, 1, 2.9983333333333335, 1, 0.06666666666666667, 1, 0, 0, 3.01, 1, 1.2583333333333333, 1, 1, 1, 1, 0, 0, 0
0.3, 0.4816666666666667, 1, 0, 0, 0, 0, 0.0, 0, 0.14166666666666666, 1, 2.3266666666666667, 1, 3.921666666666667, 1, 0, 0, 4.861666666666666, 1, 2.371666666666667, 1, 2.2933333333333334, 1, 3.2266666666666666, 1, 0, 0, 2.816666666666667, 1, 3.76, 1, 3.0433333333333334, 1, 1.9883333333333333, 1, 3.558333333333333, 1, 4.778333333333333, 1, 1.2716666666666667, 1, 0, 0, 1, 0, 0, 0
0.3, 1.9199999999999997, 1, 1.8916666666666666, 1, 0.16, 1, 2.69, 1, 0.3949999999999999, 1, 2.5083333333333333, 1, 9.41, 1, 0.35, 1, 4.1433333333333335, 1, 0.6716666666666666, 1, 0.35500000000000004, 1, 2.0116666666666667, 1, 1.5816666666666668, 1, 1.6916666666666667, 1, 3.3916666666666666, 1, 2.393333333333333, 1, 1.5283333333333333, 1, 1.7633333333333332, 1, 3.146666666666667, 1, 1.0683333333333331, 1, 1, 1, 0, 0, 1, 1
0.3, 2.371666666666667, 1, 0.018333333333333358, 1, 0.37166666666666665, 1, 1.5766666666666667, 1, 1.0266666666666666, 1, 2.145, 1, 3.6783333333333332, 1, 0.3116666666666667, 1, 3.0633333333333335, 1, 1.9400000000000002, 1, 1.6116666666666668, 1, 2.25, 1, 0.075, 1, 0.5333333333333333, 1, 4.878333333333333, 1, 5.621666666666667, 1, 1.8616666666666666, 1, 2.8733333333333335, 1, 2.996666666666667, 1, 0.11500000000000009, 1, 1, 1, 0, 0, 1, 1
0.3, 0.4333333333333334, 1, 1.9400000000000002, 1, 1.255, 1, 0.49166666666666664, 1, 0.4833333333333333, 1, 4.88, 1, 2.996666666666667, 1, 0.3266666666666667, 1, 0.5783333333333333, 1, 2.743333333333333, 1, 0.36833333333333335, 1, 2.07, 1, 1.7266666666666666, 1, 1.5450000000000002, 1, 2.1550000000000002, 1, 2.658333333333333, 1, 2.0833333333333335, 1, 2.9183333333333334, 1, 2.408333333333333, 1, 1.1466666666666667, 1, 1, 1, 0, 0, 1, 0
0.3, 1.8066666666666669, 1, 0.495, 1, 0.05999999999999999, 1, 0.009999999999999998, 0, 1.4966666666666666, 1, 1.4383333333333335, 1, 1.9816666666666667, 1, 0.43, 1, 1.47, 1, 1.785, 1, 0.15833333333333333, 1, 1.9183333333333332, 1, 1.5033333333333334, 1, 1.7550000000000001, 1, 0.8200000000000001, 1, 2.5616666666666665, 1, 2.445, 1, 3.5766666666666667, 1, 0.62, 1, 0.05999999999999999, 0, 1, 1, 0, 0, 0, 0
0.3, 3.6266666666666665, 1, 0.3983333333333333, 1, 0.2, 1, 1.4849999999999999, 1, 2.0433333333333334, 1, 3.021666666666667, 1, 3.1616666666666666, 1, 1.4066666666666667, 1, 2.731666666666667, 1, 5.206666666666666, 1, 2.045, 1, 3.5283333333333333, 1, 0.0, 0, 3.5533333333333332, 1, 2.393333333333333, 1, 2.2783333333333333, 1, 1.7883333333333336, 1, 2.1266666666666665, 1, 2.2233333333333336, 1, 0.16499999999999998, 1, 0, 0, 1, 0, 0, 1
0.3, 2.775, 1, 0.003333333333333381, 1, 1.345, 1, 0.7483333333333333, 1, 2.46, 1, 2.1516666666666664, 1, 4.276666666666667, 1, 0.2433333333333333, 1, 3.6116666666666664, 1, 2.768333333333333, 1, 1.28, 1, 3.121666666666667, 1, 2.1216666666666666, 1, 2.393333333333333, 1, 5.575, 1, 3.2133333333333334, 1, 0.6666666666666666, 1, 1.8599999999999999, 1, 1.9216666666666666, 1, 0.19500000000000003, 1, 0, 0, 1, 0, 1, 0
0.3, 4.96, 1, 0, 0, 0, 0, 0, 0, 0.001666666666666668, 0, 0, 0, 1.46, 1, 0, 0, 0, 0, 5.786666666666666, 1, 0.025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.03166666666666676, 1, 0, 0, 1.4983333333333335, 1, 0, 0, 1, 0, 0, 0
0.3, 0.04833333333333331, 1, 0.038333333333333344, 1, 0.02833333333333332, 1, 0.05166666666666666, 1, 0.03833333333333329, 1, 0.02833333333333338, 1, 0.023333333333333428, 0, 0.03166666666666664, 1, 0.04666666666666662, 1, 0.03166666666666664, 1, 0.02833333333333332, 0, 0.029999999999999995, 0, 0.05, 1, 0.02999999999999998, 1, 0.035000000000000024, 0, 0.031666666666666655, 1, 0.029999999999999954, 1, 0.03333333333333333, 1, 0.07666666666666666, 1, 0.3766666666666667, 1, 1, 1, 0, 0, 0, 1
0.3, 0.7433333333333333, 1, 3.7183333333333333, 1, 0.31166666666666665, 1, 1.3933333333333333, 1, 0.7533333333333334, 1, 0.37166666666666665, 1, 4.14, 1, 1.9366666666666668, 1, 0.6116666666666667, 1, 2.295, 1, 0.02666666666666669, 0, 1.845, 1, 1.275, 1, 2.033333333333333, 1, 0.09166666666666666, 1, 0.0, 0, 1.5599999999999998, 1, 2.8833333333333333, 1, 0.4716666666666666, 1, 0.14833333333333332, 1, 1, 1, 1, 0, 0, 1
0.3, 0.05, 1, 0.003333333333333381, 1, 0.004999999999999952, 0, 0.004999999999999952, 0, 0.004999999999999952, 0, 0.011666666666666655, 0, 0.005000000000000012, 0, 0.005000000000000071, 0, 0.016666666666666666, 0, 0.005000000000000012, 0, 0.013333333333333286, 0, 0.030000000000000013, 1, 0.005000000000000071, 0, 0.010000000000000024, 0, 0.016666666666666666, 0, 0.05, 1, 0.038333333333333344, 1, 0.005000000000000012, 0, 3.9716666666666667, 1, 0.20666666666666664, 1, 1, 1, 1, 0, 0, 1
0.3, 4.733333333333333, 1, 0.0016666666666666904, 1, 0.38166666666666665, 1, 1.9833333333333334, 1, 2.3883333333333336, 1, 2.7816666666666667, 1, 2.8266666666666667, 1, 1.3333333333333333, 1, 0.7283333333333334, 1, 2.46, 1, 1.5383333333333336, 1, 2.6199999999999997, 1, 0.7633333333333334, 1, 2.825, 1, 3.7383333333333337, 1, 3.078333333333333, 1, 3.1550000000000002, 1, 2.856666666666667, 1, 2.893333333333333, 1, 0.34, 1, 0, 0, 1, 0, 1, 1
0.3, 3.95, 1, 0.0016666666666666312, 0, 0.28833333333333333, 1, 1.3666666666666667, 1, 2.4583333333333335, 1, 3.123333333333333, 1, 3.2199999999999998, 1, 0.465, 1, 2.0416666666666665, 1, 2.675, 1, 1.8133333333333332, 1, 1.6633333333333333, 1, 1.8366666666666667, 1, 2.9383333333333335, 1, 5.471666666666667, 1, 0.2099999999999999, 1, 2.7483333333333335, 1, 0.04833333333333331, 1, 1.46, 1, 0.24833333333333335, 1, 0, 0, 1, 1, 0, 0
0.3, 2.7133333333333334, 1, 1.87, 1, 2.433333333333333, 1, 2.3483333333333336, 1, 1.8783333333333334, 1, 3.1199999999999997, 1, 4.656666666666666, 1, 0.8066666666666666, 1, 2.6533333333333333, 1, 2.945, 1, 1.7183333333333333, 1, 2.2150000000000003, 1, 1.4933333333333332, 1, 1.8833333333333333, 1, 4.6433333333333335, 1, 3.2783333333333333, 1, 1.6566666666666667, 1, 2.1966666666666668, 1, 2.1766666666666667, 1, 0.14833333333333332, 1, 1, 1, 0, 0, 1, 1
0.3, 1.475, 1, 1.2349999999999999, 1, 0.21166666666666664, 1, 1.4183333333333332, 1, 1.55, 1, 0.8066666666666668, 1, 2.29, 1, 0.17999999999999997, 1, 2.3483333333333336, 1, 1.9633333333333336, 1, 0.20166666666666663, 1, 1.8283333333333334, 1, 1.3666666666666667, 1, 2.45, 1, 4.998333333333333, 1, 4.605, 1, 0.45, 1, 2.1783333333333332, 1, 2.3433333333333333, 1, 0.14333333333333337, 1, 1, 1, 0, 0, 1, 1
0.3, 1.745, 1, 2.2416666666666667, 1, 0.23166666666666663, 1, 0.5766666666666665, 1, 1.95, 1, 2.421666666666667, 1, 2.8800000000000003, 1, 1.2583333333333333, 1, 2.0733333333333333, 1, 2.6233333333333335, 1, 0.2433333333333333, 1, 0.875, 1, 0.515, 1, 1.7283333333333333, 1, 2.283333333333333, 1, 2.0283333333333333, 1, 1.62, 1, 3.0516666666666667, 1, 2.2849999999999997, 1, 0.09499999999999999, 1, 1, 1, 0, 0, 1, 1
0.3, 5.075, 1, 0, 0, 0, 0, 0, 0, 1.05, 1, 2.3766666666666665, 1, 0.935, 1, 0, 0, 0.8383333333333333, 1, 2.7883333333333336, 1, 0.29, 1, 2.0033333333333334, 1, 0, 0, 1.1966666666666665, 1, 3.3883333333333336, 1, 0.0, 0, 2.335, 1, 1.7783333333333333, 1, 6.828333333333333, 1, 0.09166666666666665, 1, 0, 0, 1, 0, 0, 1
0.3, 2.5949999999999998, 1, 3.085, 1, 1.57, 1, 1.7816666666666667, 1, 1.8099999999999998, 1, 2.2633333333333336, 1, 3.4133333333333336, 1, 0.4766666666666667, 1, 2.71, 1, 0.38166666666666665, 1, 0.25999999999999995, 1, 2.756666666666667, 1, 2.125, 1, 2.2916666666666665, 1, 3.808333333333333, 1, 2.0433333333333334, 1, 3.5833333333333335, 1, 2.9883333333333337, 1, 3.496666666666667, 1, 0.13833333333333334, 1, 1, 1, 0, 0, 1, 1
0.3, 2.1533333333333333, 1, 0, 0, 0, 0, 0, 0, 1.8300000000000003, 1, 4.293333333333334, 1, 2.3833333333333333, 1, 0, 0, 3.9099999999999997, 1, 3.0050000000000003, 1, 0.31666666666666665, 1, 2.0783333333333336, 1, 0, 0, 0, 0, 4.326666666666667, 1, 0.0016666666666666754, 0, 4.97, 1, 7.4399999999999995, 1, 2.73, 1, 0.21833333333333335, 1, 0, 0, 1, 0, 0, 1
0.3, 0.8516666666666666, 1, 1.995, 1, 1.3883333333333332, 1, 0.6666666666666666, 1, 0.5650000000000001, 1, 3.6116666666666664, 1, 2.408333333333333, 1, 0.24000000000000002, 1, 2.0900000000000003, 1, 1.9783333333333333, 1, 1.1266666666666665, 1, 2.18, 1, 2.0233333333333334, 1, 2.183333333333333, 1, 3.4949999999999997, 1, 2.8366666666666664, 1, 1.9016666666666666, 1, 1.8833333333333333, 1, 2.0116666666666667, 1, 0.07166666666666674, 1, 1, 1, 0, 0, 1, 0
0.3, 0.45000000000000007, 1, 4.141666666666667, 1, 0.29, 1, 1.8616666666666666, 1, 1.8566666666666667, 1, 0.4233333333333334, 1, 2.4066666666666667, 1, 1.4383333333333332, 1, 1.8616666666666668, 1, 3.4716666666666667, 1, 0.185, 1, 2.4283333333333332, 1, 2.0683333333333334, 1, 2.5533333333333332, 1, 2.2383333333333337, 1, 1.9383333333333335, 1, 0.4133333333333334, 1, 2.0616666666666665, 1, 2.175, 1, 0.05999999999999999, 0, 1, 1, 0, 0, 0, 1
0.3, 1.74, 1, 0.41999999999999993, 1, 0.1766666666666667, 1, 1.4383333333333332, 1, 1.7349999999999999, 1, 2.6616666666666666, 1, 2.45, 1, 0.3383333333333333, 1, 1.7016666666666667, 1, 3.2849999999999997, 1, 0.021666666666666664, 0, 0.67, 1, 1.6016666666666666, 1, 0.6483333333333333, 1, 2.06, 1, 2.385, 1, 3.3583333333333334, 1, 2.0266666666666664, 1, 1.93, 1, 0.11000000000000003, 1, 1, 1, 0, 0, 0, 0
0.3, 1.59, 1, 2.5733333333333333, 1, 0.3816666666666667, 1, 1.4333333333333333, 1, 0.44333333333333336, 1, 4.421666666666667, 1, 2.95, 1, 1.3050000000000002, 1, 0.6883333333333332, 1, 0.6283333333333333, 1, 0.33166666666666667, 1, 1.5433333333333332, 1, 0.5783333333333334, 1, 2.0716666666666668, 1, 4.5216666666666665, 1, 2.2666666666666666, 1, 4.526666666666667, 1, 1.2316666666666667, 1, 2.3316666666666666, 1, 0.18666666666666665, 1, 1, 1, 0, 0, 1, 1
0.3, 1.825, 1, 2.9266666666666667, 1, 0.29166666666666674, 1, 1.5683333333333331, 1, 2.2616666666666663, 1, 0.018333333333333358, 0, 4.42, 1, 1.59, 1, 2.08, 1, 1.845, 1, 0.41000000000000003, 1, 2.32, 1, 3.315, 1, 1.99, 1, 0.028333333333333353, 0, 0.025, 1, 3.996666666666667, 1, 3.171666666666667, 1, 2.01, 1, 0.17666666666666667, 1, 1, 1, 1, 0, 0, 1
0.3, 3.341666666666667, 1, 0.02999999999999998, 1, 1.0183333333333333, 1, 0.03666666666666667, 1, 1.9983333333333335, 1, 0.021666666666666678, 0, 3.7216666666666667, 1, 0.02499999999999999, 1, 0.03333333333333333, 1, 1.5916666666666666, 1, 0.3633333333333334, 1, 0.019999999999999987, 0, 0.023333333333333338, 1, 0.02166666666666662, 1, 3.881666666666667, 1, 0.11666666666666667, 1, 0.4333333333333333, 1, 1.825, 1, 3.1016666666666666, 1, 0.06333333333333334, 0, 1, 1, 0, 0, 0, 1
0.3, 2.0816666666666666, 1, 0.4716666666666667, 1, 1.4133333333333333, 1, 2.006666666666667, 1, 2.0, 1, 2.111666666666667, 1, 2.0633333333333335, 1, 0.35666666666666663, 1, 0.05499999999999995, 1, 2.055, 1, 0.39499999999999996, 1, 2.07, 1, 1.7633333333333332, 1, 0.6816666666666666, 1, 3.85, 1, 2.5349999999999997, 1, 2.481666666666667, 1, 6.093333333333334, 1, 1.8633333333333333, 1, 0.16166666666666665, 1, 1, 1, 0, 0, 1, 1
0.3, 1.8900000000000001, 1, 0.7966666666666667, 1, 0.5483333333333335, 1, 0.3566666666666667, 1, 0.41666666666666663, 1, 1.7966666666666666, 1, 3.021666666666667, 1, 1.4883333333333333, 1, 3.3016666666666667, 1, 2.5016666666666665, 1, 1.45, 1, 1.78, 1, 1.6700000000000002, 1, 2.36, 1, 2.8699999999999997, 1, 2.2983333333333333, 1, 1.9849999999999999, 1, 3.6133333333333337, 1, 1.7516666666666665, 1, 0.11000000000000003, 1, 1, 1, 0, 0, 1, 1
0.3, 0.5616666666666666, 1, 1.8550000000000002, 1, 0.2966666666666667, 1, 1.8633333333333333, 1, 1.74, 1, 1.5983333333333334, 1, 3.8216666666666668, 1, 0.4616666666666667, 1, 2.15, 1, 2.0933333333333333, 1, 1.7916666666666667, 1, 0.7, 1, 2.0283333333333333, 1, 1.5716666666666665, 1, 3.3516666666666666, 1, 2.646666666666667, 1, 0.5516666666666665, 1, 2.18, 1, 2.11, 1, 0.18500000000000003, 1, 1, 1, 0, 0, 1, 0
0.3, 2.1166666666666667, 1, 2.7783333333333333, 1, 0.6866666666666666, 1, 1.5766666666666667, 1, 2.08, 1, 3.128333333333333, 1, 2.27, 1, 1.3733333333333335, 1, 1.9, 1, 1.665, 1, 0.5299999999999999, 1, 2.2216666666666667, 1, 0.7916666666666666, 1, 1.9916666666666667, 1, 3.0900000000000003, 1, 1.5716666666666665, 1, 2.0083333333333333, 1, 2.2916666666666665, 1, 3.3666666666666667, 1, 1.255, 1, 1, 1, 0, 0, 1, 1
0.3, 4.133333333333334, 1, 0, 0, 0.39166666666666666, 1, 1.9633333333333334, 1, 2.183333333333333, 1, 6.196666666666667, 1, 2.256666666666667, 1, 1.5616666666666668, 1, 2.3516666666666666, 1, 3.5283333333333333, 1, 1.3583333333333334, 1, 2.0483333333333333, 1, 0.0, 0, 3.9183333333333334, 1, 3.393333333333333, 1, 2.8633333333333337, 1, 1.84, 1, 2.8216666666666668, 1, 2.615, 1, 0.36833333333333335, 1, 0, 0, 1, 0, 0, 1
0.3, 1.8599999999999999, 1, 0.08500000000000002, 1, 0.13166666666666668, 1, 1.5583333333333333, 1, 0.36666666666666675, 1, 0.8866666666666666, 1, 0.14, 1, 0.21166666666666664, 1, 0.18833333333333335, 1, 0.13166666666666665, 1, 0.09833333333333331, 1, 0.24333333333333335, 1, 0.38000000000000006, 1, 0.15, 1, 1.4516666666666667, 1, 1.4766666666666666, 1, 1.1533333333333333, 1, 0.33999999999999997, 1, 0.24666666666666662, 1, 1.1433333333333333, 1, 1, 1, 0, 0, 1, 1
0.3, 1.745, 1, 0.515, 1, 0.20833333333333334, 1, 2.57, 1, 0.5399999999999999, 1, 3.46, 1, 3.433333333333333, 1, 0.2699999999999999, 1, 2.2766666666666664, 1, 1.75, 1, 0.24833333333333343, 1, 2.3633333333333337, 1, 1.7366666666666668, 1, 0.6633333333333334, 1, 3.121666666666667, 1, 2.1533333333333333, 1, 2.0233333333333334, 1, 2.603333333333333, 1, 2.6300000000000003, 1, 0.12666666666666668, 1, 1, 1, 0, 0, 1, 1
0.3, 2.565, 1, 2.5533333333333332, 1, 1.2266666666666666, 1, 0.4050000000000001, 1, 2.3316666666666666, 1, 3.48, 1, 3.425, 1, 0.2916666666666667, 1, 0.555, 1, 3.1, 1, 0.24999999999999994, 1, 1.9383333333333335, 1, 3.231666666666667, 1, 1.745, 1, 2.7483333333333335, 1, 4.760000000000001, 1, 1.9116666666666666, 1, 1.99, 1, 3.25, 1, 0.13666666666666666, 1, 1, 1, 0, 0, 1, 1
0.3, 2.0766666666666667, 1, 0, 0, 1.8066666666666669, 1, 0.23333333333333334, 1, 1.6616666666666666, 1, 0.05333333333333338, 1, 0.5016666666666667, 1, 0.003333333333333381, 0, 0.13999999999999999, 1, 1.9883333333333333, 1, 0.45333333333333337, 1, 3.6199999999999997, 1, 0, 0, 2.3516666666666666, 1, 3.3699999999999997, 1, 3.3666666666666667, 1, 0.21666666666666667, 1, 3.9699999999999998, 1, 3.743333333333333, 1, 0.0733333333333333, 1, 1, 0, 1, 0, 0, 1
0.3, 1.8866666666666667, 1, 0, 0, 0, 0, 0, 0, 2.228333333333333, 1, 0.6, 1, 2.82, 1, 0, 0, 2.1, 1, 0.03833333333333329, 1, 0.035000000000000024, 1, 6.168333333333334, 1, 0, 0, 0, 0, 2.5616666666666665, 1, 0, 0, 4.105, 1, 0.11499999999999998, 1, 0.0, 0, 1.3050000000000002, 1, 0, 0, 1, 0, 0, 1
0.3, 2.5366666666666666, 1, 0, 0, 0.39333333333333337, 1, 2.018333333333333, 1, 1.3216666666666665, 1, 2.9833333333333334, 1, 0.9133333333333333, 1, 1.465, 1, 3.6116666666666664, 1, 2.5316666666666667, 1, 0.40833333333333327, 1, 3.5733333333333333, 1, 0.0016666666666666904, 0, 2.5533333333333332, 1, 4.703333333333333, 1, 1.2166666666666666, 1, 0.023333333333333338, 0, 3.268333333333333, 1, 3.0933333333333333, 1, 0.0733333333333333, 1, 0, 0, 1, 0, 0, 0
0.3, 0.145, 1, 3.5366666666666666, 1, 1.8583333333333334, 1, 1.7516666666666665, 1, 0.225, 1, 0.10666666666666667, 1, 0.1516666666666667, 1, 0.35, 1, 0.11500000000000003, 1, 0.1983333333333333, 1, 1.28, 1, 0.036666666666666715, 1, 2.2616666666666663, 1, 2.1733333333333333, 1, 1.1400000000000001, 1, 0.0016666666666666904, 0, 0.05499999999999998, 1, 2.1683333333333334, 1, 0.0366666666666666, 1, 0.2633333333333334, 1, 1, 0, 1, 0, 0, 1
